seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,compass_magneticBearing,accelerometer_z,accelerometer_y,accelerometer_x
4.200000,-1.320438,0.113020,-1.877953,,,,,,,,,,,-1.362696,0.098403,-1.901035,-1.766402,-0.646495,-0.406115,-1.565075,0.579803,-0.282469,-0.546908,-0.044421,0.612103,-0.667686,37.591917,-0.262413,0.871743,1.843354
4.300000,0.030720,-0.239434,-0.192005,,,,,,,,,,,0.004866,-0.220828,-0.263628,-1.917472,-0.672380,-0.445208,-1.628975,0.525349,-0.271232,-0.483519,0.073524,0.458641,-0.894061,41.097963,0.173898,-0.081177,-0.175295
4.400000,0.938079,-0.957734,1.154997,,,,,,,,,,,0.935556,-0.922086,1.158339,-1.845219,-0.672459,-0.404733,-1.645544,0.551029,-0.282402,-0.538565,0.014311,0.712624,-1.052965,38.428076,-0.495625,2.058255,-1.950254
4.500000,-0.846305,-0.281634,0.625528,150.041931,0.060000,-1.000000,52.223773,119.451931,-1.000000,3.747027,4.000000,20.941271,0.000000,-0.816011,-0.388464,0.714786,-1.712866,-0.661404,-0.349515,-1.685355,0.573772,-0.332322,-0.555250,0.010657,0.565041,-0.748761,36.488164,-0.850429,0.243760,0.980902
4.600000,-1.428701,0.099517,0.410078,,,,,,,,,,,-1.373641,0.164641,0.303284,-1.732951,-0.642401,-0.398815,-1.634718,0.558905,-0.339661,-0.463782,0.062090,0.331987,-0.791045,41.302254,0.022565,-1.161712,0.977115
4.700000,-0.060392,-0.046738,0.509761,,,,,,,,,,,-0.156956,-0.053319,0.542428,-1.635133,-0.595939,-0.418480,-1.603023,0.556447,-0.399979,-0.334680,0.065359,0.287639,-0.729645,48.720549,0.352778,-0.339048,2.105285
4.800000,2.411015,0.177923,0.506435,,,,,,,,,,,2.339261,0.160644,0.516005,-1.606275,-0.610580,-0.377799,-1.585973,0.591198,-0.365611,-0.462515,0.031873,0.665428,-0.757301,43.223838,0.226207,2.261727,1.438641
4.900000,3.409208,0.302359,0.091140,,,,,,,,,,,3.448704,0.299154,0.091582,-1.583394,-0.652436,-0.279493,-1.541776,0.655918,-0.252147,-0.798933,0.004945,0.746425,-0.759846,25.753874,0.173937,0.329649,-0.731462
5.000000,1.366714,0.180900,0.110266,,,,,,,,,,,1.417475,0.190382,0.110880,-1.543285,-0.670173,-0.209597,-1.476772,0.692526,-0.164239,-1.034610,-0.016988,0.912784,-0.689519,12.193733,0.279435,0.522149,-1.739458
5.100000,-0.575178,0.233609,-0.092785,,,,,,,,,,,-0.533647,0.220698,-0.086892,-1.546719,-0.672371,-0.205212,-1.458940,0.696151,-0.145128,-1.068921,-0.035937,0.931964,-0.691626,9.666361,0.194231,0.522020,-2.031489
5.200000,-1.112109,0.559820,-0.273389,,,,,,,,,,,-1.082991,0.548604,-0.272166,-1.610211,-0.670921,-0.245877,-1.473718,0.682298,-0.153446,-0.997944,-0.063493,0.609541,-0.641551,12.965546,-0.081661,-2.222660,-1.058616
5.300000,-0.695937,0.284993,0.099697,,,,,,,,,,,-0.755355,0.294721,0.087325,-1.658325,-0.658394,-0.307088,-1.456465,0.664921,-0.173093,-0.877810,-0.066953,1.106662,-0.557384,19.011597,0.033121,3.313303,0.798068
5.400000,0.096045,0.115975,0.522580,,,,,,,,,,,0.063010,0.117404,0.517330,-1.620830,-0.642756,-0.321301,-1.399558,0.672958,-0.175138,-0.851832,-0.122702,0.891754,-0.825893,20.664635,-0.115854,1.449625,-1.633897
5.500000,0.149204,-0.701520,0.419799,149.882324,0.730000,59.226981,52.223769,119.292324,186.328125,3.770132,4.000000,20.941271,0.620000,0.229067,-0.698012,0.420517,-1.526325,-0.635334,-0.287233,-1.353913,0.695600,-0.172211,-0.903055,-0.118982,0.724414,-0.741330,17.603592,0.113844,-0.736394,-1.402029
5.600000,-1.961855,-0.380789,-0.039201,,,,,,,,,,,-1.942878,-0.389904,-0.022516,-1.527334,-0.620733,-0.314785,-1.406280,0.677466,-0.236085,-0.765557,-0.111029,0.702841,-0.817802,24.752647,0.045159,0.091317,-1.199671
5.700000,-3.198705,-0.509162,-0.363922,,,,,,,,,,,-3.143420,-0.530053,-0.379671,-1.601539,-0.601746,-0.388423,-1.480546,0.621579,-0.314331,-0.528978,-0.110971,0.469157,-0.915787,37.343567,-0.334263,-0.046537,-1.078993
5.800000,-1.996792,-0.435585,0.258415,,,,,,,,,,,-1.826237,-0.338784,0.321227,-1.647984,-0.573597,-0.455848,-1.553119,0.547931,-0.402345,-0.265181,-0.027718,0.024911,-0.503593,51.205779,-0.170873,-2.186556,5.107516
5.900000,-0.472131,0.149507,0.103385,,,,,,,,,,,-0.437862,0.100143,0.061005,-1.619196,-0.542556,-0.479045,-1.548510,0.530568,-0.441113,-0.153707,0.029430,0.360181,-1.007730,58.385630,0.464268,1.766282,-0.278268
6.000000,0.758849,0.097222,-0.224083,,,,,,,,,,,0.949400,0.128808,-0.197773,-1.635387,-0.545972,-0.483476,-1.549620,0.526006,-0.437426,-0.152011,-0.008025,0.255884,-0.795348,58.963682,0.215738,0.922995,1.570184
6.100000,2.356592,0.254848,0.099142,,,,,,,,,,,2.347770,0.217485,0.112176,-1.634924,-0.576556,-0.444407,-1.520024,0.570768,-0.378351,-0.328079,-0.045082,0.327002,-0.965154,49.764257,0.019535,0.050652,0.113892
6.200000,3.552417,-0.026349,-0.006157,,,,,,,,,,,3.614819,0.023422,-0.030426,-1.608892,-0.620027,-0.360324,-1.506753,0.628325,-0.296608,-0.602979,-0.006133,0.769524,-0.698607,35.196586,0.401424,1.675521,1.344462
6.300000,1.153082,0.327957,-0.099501,,,,,,,,,,,0.922859,0.306362,-0.110982,-1.595654,-0.656024,-0.278320,-1.477161,0.672383,-0.199491,-0.880987,-0.013414,0.830197,-1.109470,20.408386,0.412787,0.614406,-4.905968
6.400000,0.263492,0.266400,-0.533960,,,,,,,,,,,0.303789,0.327962,-0.546682,-1.639385,-0.666347,-0.276476,-1.482748,0.670844,-0.171524,-0.925952,0.022459,0.912762,-0.707280,17.189181,0.990103,1.296444,-1.234255
6.500000,1.356663,0.109735,0.382457,149.773315,0.870000,87.466795,52.223765,119.183315,237.304688,3.954495,6.000000,20.941268,0.620000,1.483599,0.011690,0.420117,-1.646014,-0.671827,-0.263365,-1.458461,0.678403,-0.136396,-0.997122,-0.133949,0.826219,-0.576700,13.503053,-0.851476,-0.205249,-0.521074
6.600000,2.321510,-0.603564,0.548245,,,,,,,,,,,2.377390,-0.784472,0.740026,-1.520824,-0.674882,-0.190220,-1.359774,0.707798,-0.078707,-1.184341,-0.076765,0.657446,-0.448157,75.524339,-0.054487,-2.493824,-0.858405
6.700000,3.560652,-1.601136,0.596209,,,,,,,,,,,3.553669,-1.622976,0.332615,-0.584066,-0.653778,-0.038293,-0.596172,0.752088,-0.046879,-1.363806,-0.098804,1.002631,-0.089493,350.908052,0.463672,0.084114,-0.256000
6.800000,0.683955,0.074283,-0.196594,,,,,,,,,,,0.595122,0.347079,-0.098271,0.876472,-0.662788,0.087594,0.748909,0.743534,-0.002227,-1.403742,-0.130669,0.571037,0.153778,338.573953,-0.076766,-4.185231,0.505186
6.900000,0.237295,-1.208310,-0.271948,,,,,,,,,,,0.088804,-1.293147,-0.320717,1.090984,-0.663876,0.101203,0.987588,0.739793,0.028554,-1.357354,-0.139584,1.321495,-0.018877,334.643612,-0.156282,3.074120,-2.519253
7.000000,-0.251260,0.494243,-0.068150,,,,,,,,,,,-0.252602,0.602034,-0.045103,1.113766,-0.667447,0.124397,0.911415,0.733940,-0.017873,-1.392952,-0.081017,1.113834,0.398535,337.144207,0.110620,1.519705,3.239003
7.100000,0.202690,0.068519,-0.075340,,,,,,,,,,,0.297674,-0.226300,-0.055554,1.077499,-0.671497,0.098834,0.938531,0.734342,0.000994,-1.403629,0.005457,1.111308,0.038237,336.960266,0.956301,1.290168,-0.832994
7.200000,0.177172,-0.579871,-0.157918,,,,,,,,,,,0.122512,-0.417123,-0.207795,1.213185,-0.669159,0.138634,0.988058,0.729753,-0.019499,-1.381357,-0.076982,0.858293,-0.093361,336.301444,0.246684,-1.321651,-2.550025
7.300000,-0.119870,-0.541214,-0.412590,,,,,,,,,,,-0.141844,-0.560969,-0.431161,1.393091,-0.680022,0.148800,1.134793,0.717112,-0.032653,-1.397957,-0.029562,1.016463,0.106470,336.644669,0.474230,0.293813,-0.554176
7.400000,-0.531527,-0.288312,-1.145466,,,,,,,,,,,-0.578459,-0.263204,-1.279028,1.794629,-0.698292,0.154484,1.479838,0.695504,-0.066727,-1.442649,0.161572,1.118063,0.124464,338.806964,1.396659,0.942255,0.065009
7.500000,-0.149897,-0.645926,-3.234409,149.812500,1.020000,-1.000000,52.223764,119.222500,-1.000000,4.991325,6.000000,20.941267,0.000000,-0.032357,-0.676399,-3.344496,-0.688549,-0.764374,0.140268,2.715012,0.616709,-0.115481,-1.354660,0.399710,1.425005,0.303018,342.232440,2.124083,4.533669,2.171934
7.600000,1.139594,-0.725003,-3.740182,,,,,,,,,,,1.215124,-0.768276,-3.727647,-2.954044,-0.859777,0.162476,2.870670,0.458335,-0.144804,-0.993572,0.361806,1.126031,0.190187,337.893808,-1.728382,3.128234,0.397196
7.700000,1.659562,-0.928245,-3.156348,,,,,,,,,,,1.656293,-0.932505,-3.073410,-2.973918,-0.926527,0.208691,2.752133,0.277271,-0.135122,-0.608663,0.555666,0.602582,0.222852,324.398709,-1.976167,0.743369,-0.836958
7.800000,0.934372,-1.101806,-1.623029,,,,,,,,,,,0.811308,-1.092384,-1.462245,-2.972879,-0.948372,0.258432,2.637146,0.135102,-0.120187,-0.324504,0.428738,0.150197,0.101631,308.293852,-3.817460,-1.318844,-3.469869
7.900000,-0.860988,-0.215083,0.816808,,,,,,,,,,,-0.951515,-0.140191,0.996550,-2.922235,-0.938955,0.293414,2.567911,0.105441,-0.144019,-0.286568,0.344655,-0.085704,0.303860,303.528929,-4.449435,-3.692737,-2.276465
8.000000,-1.427648,0.158749,2.998336,,,,,,,,,,,-1.435138,0.161528,3.055886,-2.897504,-0.911094,0.298609,2.572808,0.210951,-0.184225,-0.518469,0.421621,0.209047,0.361381,314.537847,-3.118586,-2.822720,-1.018441
8.100000,-1.131451,0.133733,3.621701,,,,,,,,,,,-1.141826,0.134552,3.646249,-3.005781,-0.844414,0.311043,2.496415,0.386070,-0.195251,-0.887301,0.500691,1.019922,0.420694,326.759888,0.084925,2.589130,0.509869
8.200000,-0.739391,-0.327686,1.669627,,,,,,,,,,,-0.744992,-0.332809,1.704903,2.451402,-0.773963,0.323375,2.308088,0.506928,-0.196912,-1.149188,0.640051,0.960124,0.406471,332.780030,3.456680,0.465981,0.978864
8.300000,-0.542671,-0.825134,0.732405,,,,,,,,,,,-0.550325,-0.796535,0.763816,2.935960,-0.727939,0.334726,2.125912,0.557558,-0.216435,-1.276077,0.150726,1.247055,0.414000,336.460923,-0.053044,2.930575,1.644104
8.400000,-0.533481,-1.070321,-0.026531,,,,,,,,,,,-0.524574,-1.082172,-0.034238,2.957537,-0.696178,0.363760,2.034384,0.560711,-0.261452,-1.330076,0.036996,1.157732,0.020349,339.825932,-0.800127,1.672870,-2.027503
8.500000,-0.586121,-1.179613,0.310491,150.058655,0.950000,46.957793,52.223770,119.468655,12.304688,5.173380,6.000000,20.941270,0.270000,-0.589572,-1.186446,0.308503,3.002734,-0.663066,0.384391,1.974358,0.563168,-0.308294,-1.392921,-0.007593,1.025600,-0.035793,344.164511,-0.680180,0.456637,-1.876671
8.600000,-0.333579,-0.727430,0.342943,,,,,,,,,,,-0.341553,-0.739258,0.347812,2.884827,-0.626546,0.408740,1.757660,0.566578,-0.345264,-1.446914,0.067441,0.981844,0.071945,347.931466,0.421209,-0.111463,-0.472557
8.700000,-0.093942,-0.376989,0.093617,,,,,,,,,,,-0.099170,-0.391972,0.099054,2.721212,-0.604125,0.425741,1.532934,0.566211,-0.364900,-1.469327,-0.009752,0.998662,0.065820,350.019546,-0.072173,0.043183,-0.338910
8.800000,0.111694,0.122431,0.012625,,,,,,,,,,,0.112023,0.104476,0.012930,2.689049,-0.600417,0.431792,1.485826,0.563897,-0.367516,-1.466200,-0.009523,0.999419,0.010808,350.267073,-0.016490,0.048736,-0.936100
8.900000,0.126316,0.485219,-0.013586,,,,,,,,,,,0.124613,0.474866,-0.011019,2.688017,-0.609052,0.425131,1.517265,0.567710,-0.354921,-1.455493,0.003706,1.003464,0.030086,349.168138,0.098934,0.096563,-0.814869
9.000000,0.169228,0.495207,-0.123383,,,,,,,,,,,0.172763,0.496034,-0.123474,2.752514,-0.625290,0.412097,1.634138,0.570877,-0.336488,-1.438892,-0.008501,0.999068,0.063692,347.321949,-0.165427,0.071971,-0.675305
9.100000,0.089993,0.466936,-0.067096,,,,,,,,,,,0.090221,0.465246,-0.071880,2.826731,-0.640344,0.398034,1.756348,0.572911,-0.321321,-1.426200,0.059740,0.992555,0.125163,345.932340,0.333970,0.032649,-0.128424
9.200000,0.118375,0.344779,0.119308,,,,,,,,,,,0.121289,0.337888,0.113574,2.801802,-0.649001,0.389376,1.769329,0.577199,-0.306585,-1.415629,0.031024,0.965219,0.216571,344.927726,0.004485,-0.233726,0.657079
9.300000,0.071148,0.349170,0.209476,,,,,,,,,,,0.069710,0.356448,0.211913,2.668293,-0.652364,0.380921,1.679338,0.588461,-0.288075,-1.411135,0.067418,0.989500,0.181064,343.703725,0.510958,0.032755,0.181657
9.400000,0.072281,-0.393814,0.135211,,,,,,,,,,,0.079259,-0.381288,0.134171,2.565671,-0.649648,0.385211,1.581286,0.592234,-0.280696,-1.401883,0.103299,1.007463,0.020686,343.001982,0.985462,0.207499,-1.449342
9.500000,-0.056050,-0.781809,0.007781,149.486328,0.950000,-1.000000,52.223776,118.896328,-1.000000,4.665756,6.000000,20.941272,0.000000,-0.056247,-0.781868,0.012079,2.513834,-0.634167,0.406052,1.466584,0.586233,-0.298590,-1.404182,0.006021,0.984119,0.174551,344.102569,0.207967,-0.014564,0.125315
9.600000,0.008126,-0.740742,-0.029141,,,,,,,,,,,0.009396,-0.751448,-0.031165,2.532596,-0.618546,0.429680,1.406777,0.573332,-0.322408,-1.405977,-0.056328,0.966129,0.194510,345.475979,-0.295258,-0.202782,0.322910
9.700000,0.036548,-0.474535,0.037642,,,,,,,,,,,0.036339,-0.484846,0.037764,2.527355,-0.604919,0.449058,1.340051,0.563249,-0.339288,-1.404543,-0.057663,0.988571,0.204980,346.618702,-0.196836,0.031257,0.426654
9.800000,0.022303,-0.184019,-0.029860,,,,,,,,,,,0.025883,-0.192677,-0.029769,2.533349,-0.597941,0.460331,1.312146,0.556537,-0.347590,-1.400738,-0.060226,0.988472,0.177061,347.180820,-0.170666,0.020376,0.120137
9.900000,0.004535,-0.008272,-0.007977,,,,,,,,,,,0.005847,-0.014717,-0.007685,2.544795,-0.596175,0.463309,1.313050,0.554023,-0.350682,-1.400522,-0.056345,0.980913,0.179057,347.342860,-0.118745,-0.042204,0.151658
10.000000,0.001663,0.065904,0.033155,,,,,,,,,,,0.005438,0.059208,0.030792,2.540181,-0.596349,0.463744,1.309454,0.554162,-0.349590,-1.398472,-0.039296,0.978040,0.158679,347.052248,0.051369,-0.069765,-0.069959
10.100000,-0.040134,0.221666,-0.020172,,,,,,,,,,,-0.039033,0.214402,-0.016729,2.526528,-0.598256,0.459842,1.308112,0.557316,-0.346447,-1.400089,-0.018607,1.001654,0.174240,347.046961,0.243258,0.156227,0.106129
10.200000,-0.021642,0.307788,-0.159937,,,,,,,,,,,-0.021425,0.303455,-0.154354,2.578290,-0.606349,0.449465,1.385340,0.559636,-0.342208,-1.405082,-0.033348,0.993523,0.180881,346.710290,-0.020509,0.068513,0.187452
