seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,compass_magneticBearing,accelerometer_z,accelerometer_y,accelerometer_x
1.400000,-0.053681,-0.510882,0.415390,,,,,,,,,,,-0.048102,-0.516887,0.416558,-1.574446,-0.101867,0.700946,-0.073142,-0.689034,0.153180,0.363075,-0.968381,-0.328543,-0.092992,48.398859,-0.389677,0.250940,-0.246509
1.500000,0.216391,0.144550,-0.181391,,,,,,,,,,,0.218059,0.149561,-0.187914,-1.555732,-0.096567,0.695470,-0.115545,-0.690213,0.174674,0.385804,-0.882784,-0.388425,-0.116936,43.878298,0.418338,-0.102737,-0.126833
1.600000,0.057101,0.375105,0.134193,,,,,,,,,,,0.054784,0.371781,0.131502,-1.541040,-0.105829,0.689164,-0.086396,-0.698287,0.161823,0.379948,-0.960397,-0.446475,-0.065613,19.206862,-0.384415,-0.737981,0.157318
1.700000,-0.133501,0.042000,0.215909,,,,,,,,,,,-0.132922,0.031601,0.218251,-1.548153,-0.120579,0.689182,-0.053315,-0.697575,0.154456,0.391010,-0.945378,-0.369064,-0.050011,282.413209,-0.230632,0.102844,-0.003454
1.800000,-0.152214,-0.373642,0.080526,,,,,,,,,,,-0.150378,-0.390658,0.079527,-1.563177,-0.123669,0.693684,-0.055524,-0.691050,0.161039,0.405375,-0.820309,-0.345834,-0.081924,284.536864,0.953552,0.475269,-0.308998
1.900000,0.031872,-0.453287,-0.165461,,,,,,,,,,,0.033541,-0.429744,-0.179467,-1.565213,-0.103831,0.697589,-0.120541,-0.683951,0.186382,0.413776,-0.811737,-0.366618,-0.141484,57.516038,0.984042,0.350194,-0.298919
2.000000,-0.045040,-0.172986,-0.141652,,,,,,,,,,,-0.044317,-0.189580,-0.133198,-1.573212,-0.090650,0.702061,-0.133289,-0.682086,0.183361,0.391020,-0.973169,-0.380038,-0.110834,54.231678,-0.563600,0.010993,0.123925
2.100000,0.734163,-1.034735,0.709639,,,,,,,,,,,0.761165,-1.070239,0.733840,-1.554144,-0.076083,0.697528,-0.190567,-0.681948,0.205345,0.400566,-0.807356,-0.131778,-0.149699,67.142307,0.892732,2.482089,0.236634
2.200000,3.248313,-3.881732,1.880355,312.221802,2.030000,81.283745,52.224848,281.631802,53.437500,17.964557,24.000000,20.941336,1.890000,3.276334,-3.908211,1.873613,-1.293854,-0.017931,0.612647,-0.557082,-0.705153,0.347745,0.462407,-0.281232,0.169708,-0.391129,96.000406,4.549460,6.020707,0.801352
2.300000,3.605421,-2.573134,-0.621469,,,,,,,,,,,3.611000,-2.596812,-0.609949,-1.013123,0.130295,0.473895,-0.988603,-0.733433,0.465745,0.253087,-0.572052,0.027682,-1.002145,85.198550,-0.340882,2.715860,-1.915263
2.400000,3.538853,-2.445898,0.501703,,,,,,,,,,,3.522573,-2.398980,0.481374,-0.846715,0.282442,0.297714,-1.317602,-0.730181,0.542873,-0.090707,-0.369154,-0.058861,-1.358911,67.245362,-1.260455,-1.468247,-3.931896
2.500000,1.976653,-1.230049,0.443530,,,,,,,,,,,1.953987,-1.202420,0.433203,-0.749247,0.364316,0.153738,-1.482216,-0.718880,0.570287,-0.357062,-0.088815,0.095268,-1.393597,55.202991,-0.059514,-2.488963,-4.500066
2.600000,0.980335,-0.153463,1.137227,,,,,,,,,,,0.971918,-0.127956,1.137078,-0.680676,0.384314,0.087303,-1.485343,-0.727633,0.560747,-0.479886,-0.143954,0.277612,-1.113005,49.448732,-0.704606,-1.794284,-2.197264
2.700000,0.617628,-0.197076,1.674951,,,,,,,,,,,0.629090,-0.265048,1.709237,-0.554914,0.360038,0.048478,-1.362856,-0.765642,0.529765,-0.523984,-0.285609,0.489734,-0.848781,47.121234,-1.038973,-0.118942,-0.084295
2.800000,-0.333118,-0.934021,1.108368,,,,,,,,,,,-0.347824,-0.907856,1.063442,-0.325077,0.296112,-0.041132,-1.376288,-0.762803,0.572888,-0.522750,0.044664,0.305911,-0.986899,51.493694,1.974035,-1.945309,-1.407606
2.900000,-0.603892,-0.395194,-0.783965,,,,,,,,,,,-0.603291,-0.389937,-0.782807,-0.357300,0.282829,-0.019281,-1.450455,-0.743628,0.605170,-0.459819,-0.007263,0.521156,-0.920624,56.281445,1.036268,0.818013,-0.231612
3.000000,-1.357667,0.902184,-0.679336,,,,,,,,,,,-1.333731,0.982466,-0.766964,-0.455282,0.284985,0.042507,-1.456352,-0.741988,0.604681,-0.381194,-0.103339,0.461294,-1.174262,58.881925,0.105941,0.842987,-2.115381
3.100000,-1.201574,-1.035279,0.031554,,,,,,,,,,,-1.231647,-0.894155,0.110220,-0.489647,0.247781,0.101329,-1.460743,-0.736669,0.620601,-0.241666,-0.161548,0.209081,-0.691550,65.919246,-0.553237,-0.637495,2.828909
3.200000,-0.631811,-1.375881,-1.330437,353.321289,1.580000,41.276507,52.224820,322.731289,75.937500,11.215673,16.000000,20.941523,1.890000,-0.722111,-1.452473,-1.314051,-0.588019,0.255975,0.151047,-1.606024,-0.677574,0.672015,-0.143518,0.122426,-0.053079,-0.826514,71.016158,1.122013,-2.074434,1.309524
3.300000,-0.531443,-0.127101,-0.260552,,,,,,,,,,,-0.533720,-0.260662,-0.282476,-0.659819,0.273594,0.178750,-1.702947,-0.634349,0.700484,-0.096841,0.067636,0.058548,-1.125468,72.773731,-0.794617,0.017159,-1.546064
3.400000,-1.225380,0.416528,0.225002,,,,,,,,,,,-1.182877,0.391099,0.119024,-0.657579,0.243185,0.212166,-1.684755,-0.630893,0.705189,-0.007575,0.083989,-0.032823,-1.014519,77.393469,-0.414362,-0.927933,-0.005887
3.500000,-0.194883,0.409571,1.609170,,,,,,,,,,,-0.243100,0.450293,1.525319,-0.571499,0.186241,0.213158,-1.633838,-0.650265,0.704594,0.058396,-0.033954,0.006746,-0.965184,82.759170,-0.858578,1.165936,0.087126
3.600000,0.599145,0.182941,0.915222,,,,,,,,,,,0.471853,0.191300,0.980074,-0.443506,0.144672,0.166913,-1.618927,-0.669251,0.709288,0.043204,0.106636,0.202475,-1.032983,85.106905,0.650351,2.132461,-0.156996
3.700000,1.389323,0.189417,0.678090,,,,,,,,,,,1.326586,0.175171,0.640783,-0.382670,0.158069,0.110028,-1.603597,-0.686417,0.700935,-0.062768,0.019510,-0.009111,-0.853491,81.324661,-0.238057,-0.705586,1.483277
3.800000,0.829953,0.122674,0.941012,,,,,,,,,,,0.921927,0.123384,1.027646,-0.287899,0.166529,0.035151,-1.576249,-0.704108,0.689163,-0.187084,0.003487,0.239946,-1.054787,76.121375,0.130780,0.832217,-0.920317
3.900000,1.451066,-0.005554,-0.016409,,,,,,,,,,,1.396026,0.010942,0.036252,-0.247004,0.191053,-0.017364,-1.556712,-0.711462,0.675696,-0.299930,0.044475,0.329245,-0.985765,70.945562,0.611868,0.406593,0.018800
4.000000,2.599911,0.121335,-0.280046,,,,,,,,,,,2.509422,0.070658,-0.262439,-0.267864,0.263493,-0.079097,-1.562221,-0.704857,0.652676,-0.495430,0.013811,0.531865,-0.722156,59.860196,0.205543,0.668161,1.401331
4.100000,2.436025,0.429437,-0.293179,,,,,,,,,,,2.556855,0.457755,-0.346498,-0.298105,0.358779,-0.158414,-1.549838,-0.694120,0.602450,-0.761405,-0.026511,0.805632,-0.873479,45.296797,-0.289711,1.330978,-2.065758
4.200000,0.072346,0.303036,-0.144058,340.636353,0.990000,88.572097,52.224811,310.046352,248.554688,10.973670,16.000000,20.941467,0.860000,0.102866,0.283658,-0.131710,-0.306762,0.397720,-0.189977,-1.530076,-0.690611,0.573370,-0.874498,0.020404,0.828568,-1.036482,37.148937,0.505988,0.912233,-3.005231
4.300000,1.833833,0.250350,-0.015765,,,,,,,,,,,1.757010,0.242959,-0.020012,-0.306792,0.424932,-0.209402,-1.497405,-0.690516,0.546030,-0.954492,-0.097069,0.833942,-0.642804,32.786481,-0.672456,-0.093678,-0.868929
4.400000,1.110160,-0.217106,0.452262,,,,,,,,,,,1.084236,-0.218400,0.449141,-0.205815,0.457007,-0.276962,-1.419067,-0.674851,0.508489,-1.116705,-0.103505,0.680042,-0.394461,23.870903,-0.378240,-2.131202,0.354935
4.500000,0.391988,-0.184965,0.134071,,,,,,,,,,,0.399012,-0.198730,0.136781,-0.114403,0.456393,-0.307104,-1.358775,-0.668837,0.499943,-1.162140,-0.092181,0.915123,-0.452245,21.390038,-0.085977,-0.035363,-0.589650
4.600000,0.649391,0.092013,0.033596,,,,,,,,,,,0.649942,0.100970,0.034378,-0.043061,0.460792,-0.339455,-1.332053,-0.652154,0.496982,-1.218363,-0.087834,0.952972,-0.306110,19.475360,-0.073498,0.129593,0.268579
4.700000,0.370225,0.059933,0.061057,,,,,,,,,,,0.370368,0.051288,0.056821,0.028840,0.472383,-0.355422,-1.250984,-0.648756,0.479164,-1.264847,-0.068600,0.901425,-0.328142,16.046319,0.257061,-0.511327,-0.419113
4.800000,0.914806,-0.174969,-0.200718,,,,,,,,,,,0.931179,-0.186012,-0.196827,0.050634,0.484983,-0.372872,-1.245718,-0.633165,0.473950,-1.316371,-0.091507,0.926591,-0.238109,13.493111,-0.116662,-0.398957,-0.017491
4.900000,1.395574,-0.420975,0.149413,,,,,,,,,,,1.395490,-0.431075,0.147574,0.391326,0.504547,-0.424105,-0.955440,-0.597998,0.455496,-1.428805,-0.063533,0.980678,-0.118022,7.717744,0.121646,-0.104796,-0.017632
5.000000,0.446777,-0.626917,-0.035433,,,,,,,,,,,0.439244,-0.626278,-0.035870,1.126429,0.507769,-0.473290,-0.297845,-0.561729,0.449958,-1.487137,-0.063390,0.984645,-0.076558,3.938159,0.162844,-0.106860,-0.516586
5.100000,0.368920,-0.317042,0.163853,,,,,,,,,,,0.356870,-0.320011,0.161518,1.649330,0.500792,-0.503206,0.163559,-0.539689,0.452364,-1.479342,-0.055345,1.034547,-0.077167,2.993910,0.325343,0.368311,-0.894458
5.200000,-0.180425,0.042585,-0.059412,341.194580,1.040000,-1.000000,52.224795,310.604580,-1.000000,10.173595,16.000000,20.941494,0.240000,-0.173757,0.040335,-0.059843,1.616935,0.493565,-0.508478,0.107912,-0.535750,0.459139,-1.478826,-0.093790,1.034488,0.014722,3.142452,-0.029735,0.394941,0.029036
5.300000,0.064403,0.075103,-0.199850,,,,,,,,,,,0.065835,0.076413,-0.201739,1.659620,0.495242,-0.507978,0.140465,-0.529464,0.465132,-1.493158,-0.054254,0.999344,-0.030502,3.283627,0.218645,0.017231,-0.397861
5.400000,-0.176206,0.112569,-0.089033,,,,,,,,,,,-0.178148,0.106393,-0.089043,1.632031,0.499028,-0.502944,0.114991,-0.526992,0.469351,-1.508822,-0.050256,1.049803,-0.047308,3.106769,0.104099,0.501460,-0.536325
5.500000,-0.422014,-0.112801,-0.185110,,,,,,,,,,,-0.419213,-0.124703,-0.190924,1.096899,0.492437,-0.494079,-0.424780,-0.531357,0.480625,-1.511017,-0.014655,1.073737,-0.034865,4.405854,0.374168,0.750611,-0.110456
5.600000,0.330167,-0.348559,-0.509049,,,,,,,,,,,0.346060,-0.355809,-0.508254,0.147110,0.490931,-0.487687,-1.406108,-0.517522,0.503194,-1.525338,-0.006183,1.026125,-0.014557,5.857654,0.052853,0.263853,0.273504
5.700000,0.395510,-0.801772,-0.374081,,,,,,,,,,,0.388574,-0.807696,-0.371490,-1.741975,0.499262,-0.505045,1.669650,-0.478186,0.516510,-1.535799,0.010312,0.927141,-0.057202,4.253422,-0.213504,-0.699893,-0.642971
5.800000,0.045812,-0.326076,-0.387394,,,,,,,,,,,0.047698,-0.334098,-0.384910,-1.845020,0.495957,-0.513959,2.757444,-0.446856,0.538636,-1.492917,0.029362,0.952032,-0.051213,4.434227,-0.437144,-0.445243,-0.802559
5.900000,0.084565,-0.374912,-0.014782,,,,,,,,,,,0.087153,-0.367943,-0.017848,-1.837449,0.485123,-0.525998,2.706986,-0.426501,0.553204,-1.479349,0.035240,0.996407,0.023447,4.920307,-0.457702,0.007919,-0.153864
6.000000,0.092323,-0.226232,-0.045712,,,,,,,,,,,0.091462,-0.231033,-0.046626,-1.914376,0.482344,-0.533455,2.602600,-0.414146,0.557878,-1.468256,0.077818,0.998885,0.033885,4.691205,-0.096550,0.042917,-0.182927
6.100000,-0.066542,-0.085478,-0.260839,,,,,,,,,,,-0.067078,-0.088562,-0.258908,-1.839162,0.480343,-0.533513,2.657139,-0.404464,0.566589,-1.453553,0.071506,1.030440,0.053218,4.591614,-0.312976,0.360672,-0.020249
6.200000,-0.153892,0.050221,-0.466286,337.130127,1.090000,-1.000000,52.224748,306.540127,-1.000000,10.204097,16.000000,20.941491,0.210000,-0.151076,0.047321,-0.469974,-1.651854,0.481831,-0.522692,2.836900,-0.398043,0.579770,-1.426972,0.077484,1.065025,0.122319,5.415786,-0.584772,0.736917,0.775076
6.300000,0.404683,0.154203,-0.533373,,,,,,,,,,,0.410773,0.146500,-0.532919,-1.601795,0.497131,-0.506148,2.896161,-0.385758,0.589716,-1.373400,0.201114,0.917497,0.142017,5.003673,0.086587,-0.600809,0.942586
6.400000,0.227968,0.298184,-0.288818,,,,,,,,,,,0.228586,0.293032,-0.285260,-1.705401,0.519644,-0.496457,2.810361,-0.370431,0.588416,-1.322276,0.298981,0.943355,-0.025851,2.729869,0.660994,-0.248582,-1.050968
6.500000,0.422134,-0.219174,-0.129117,,,,,,,,,,,0.423594,-0.223558,-0.124202,-1.780499,0.532084,-0.495825,2.735740,-0.356350,0.586511,-1.290003,0.219576,0.869043,0.129785,1.269439,-0.343150,-0.907580,0.188622
6.600000,0.083105,-0.035448,0.358085,,,,,,,,,,,0.076710,-0.041121,0.363816,-1.893207,0.535054,-0.508028,2.612432,-0.347395,0.578715,-1.286147,0.211455,0.898453,0.121950,287.777015,-0.289128,-0.596471,-0.187382
6.700000,-0.330134,-0.273690,0.551583,,,,,,,,,,,-0.330000,-0.280336,0.548678,-1.935492,0.515655,-0.524324,2.552256,-0.359999,0.573996,-1.339196,0.160701,0.958545,0.179402,36.689695,-0.291935,-0.164736,0.497884
6.800000,-0.336982,-0.425915,0.157398,,,,,,,,,,,-0.335057,-0.433483,0.148240,-1.897742,0.488561,-0.538722,2.550840,-0.367686,0.579492,-1.390092,0.170641,1.133624,0.138069,2.635473,0.190079,1.454886,0.388541
6.900000,-0.284279,-0.583475,-0.072213,,,,,,,,,,,-0.284723,-0.589381,-0.067663,-1.729586,0.464662,-0.545438,2.656865,-0.356794,0.599317,-1.399966,0.091623,1.004749,-0.036142,5.097559,-0.556847,0.198023,-1.107598
7.000000,-0.511960,-0.706008,0.037808,,,,,,,,,,,-0.510552,-0.709921,0.037981,-1.489806,0.432968,-0.553713,2.827738,-0.349164,0.619560,-1.419432,0.215915,0.975558,-0.103229,7.849811,0.706695,-0.117847,-1.480154
7.100000,-0.252316,-0.285785,0.101300,,,,,,,,,,,-0.246888,-0.284958,0.103696,-1.223474,0.403995,-0.559938,3.035861,-0.344081,0.636262,-1.433332,0.174066,0.997934,0.027374,10.770385,0.382001,0.073629,0.127969
7.200000,-0.150594,0.020188,0.346398,333.013672,1.000000,-1.000000,52.224707,302.423672,-1.000000,10.190114,16.000000,20.941497,0.230000,-0.149303,0.015626,0.347661,-1.083842,0.390895,-0.566478,-0.607228,-0.350065,0.635397,-1.457357,0.124866,0.998869,-0.053258,12.178079,0.118180,0.052742,-0.504879
7.300000,-0.105165,-0.099213,0.399520,,,,,,,,,,,-0.101915,-0.105956,0.397715,-0.875046,0.377871,-0.577480,-2.917343,-0.360359,0.627557,-1.495535,0.084499,0.996526,-0.041130,13.079401,0.117969,-0.007766,-0.255345
7.400000,-0.012525,-0.164528,0.041420,,,,,,,,,,,-0.012133,-0.172800,0.034734,-0.702529,0.367815,-0.587396,-2.759289,-0.361966,0.623419,-1.519172,0.086417,0.991725,-0.064070,13.582686,0.368090,-0.066974,-0.410491
7.500000,-0.121720,-0.177052,-0.260321,,,,,,,,,,,-0.118767,-0.177636,-0.260011,-0.663340,0.361206,-0.585019,-2.742403,-0.354831,0.633522,-1.501591,0.075812,0.993304,-0.098871,14.063124,0.113629,-0.039814,-0.742196
7.600000,0.050821,0.077320,-0.263413,,,,,,,,,,,0.052807,0.071460,-0.264505,-0.743875,0.364206,-0.576786,-2.825599,-0.349840,0.642080,-1.476149,0.112383,1.012279,-0.015771,14.126005,0.226839,0.163938,0.140943
7.700000,0.121453,0.175740,-0.551811,,,,,,,,,,,0.123703,0.173366,-0.557549,-0.886916,0.375038,-0.564914,-2.960505,-0.343260,0.649857,-1.442324,0.173199,1.045274,0.018987,13.510977,0.460170,0.520070,0.413587
7.800000,0.078748,-0.105011,-0.461958,,,,,,,,,,,0.075600,-0.113801,-0.449333,-1.025319,0.393602,-0.543885,-3.086573,-0.330347,0.663379,-1.379248,0.082745,0.932838,-0.169267,12.342457,-1.043999,-0.443325,-1.552265
7.900000,0.079557,0.217138,0.566226,,,,,,,,,,,0.087014,0.221687,0.574741,-1.027899,0.391580,-0.547587,-3.091503,-0.331268,0.661055,-1.388804,0.096809,0.854604,0.096449,12.283273,-0.814689,-1.278424,0.999211
8.000000,0.347484,0.381227,0.281566,,,,,,,,,,,0.338948,0.375378,0.273858,-1.295380,0.405917,-0.563490,2.340963,-0.345551,0.631042,-1.441822,0.294211,1.167854,0.000879,10.221983,1.629680,1.725978,-0.157519
8.100000,0.053085,0.258006,0.129245,,,,,,,,,,,0.058704,0.249516,0.127194,-1.357684,0.413520,-0.562870,2.937362,-0.356346,0.620628,-1.455732,0.078680,0.924487,-0.020224,9.375179,-0.325992,-0.699709,-0.451223
8.200000,0.017418,0.213374,0.051678,331.453491,1.070000,-1.000000,52.224680,300.863491,-1.000000,10.525369,16.000000,20.941514,0.000000,0.019796,0.207812,0.051558,-1.421225,0.419374,-0.562142,2.893470,-0.362212,0.613933,-1.461655,0.103322,0.986301,-0.021204,8.836887,-0.013309,-0.067174,-0.467306
8.300000,0.013832,0.123634,0.024624,,,,,,,,,,,0.014536,0.119076,0.023435,-1.450570,0.424066,-0.560207,2.881194,-0.367603,0.609263,-1.464967,0.133501,1.005833,-0.019695,8.463269,0.306905,0.109650,-0.456395
8.400000,0.013474,0.099435,0.043550,,,,,,,,,,,0.015133,0.094685,0.043897,-1.455980,0.427262,-0.558106,2.888145,-0.371652,0.606496,-1.466498,0.088469,0.987164,0.003481,8.190379,-0.120624,-0.070768,-0.228402
8.500000,0.001640,0.174353,-0.049733,,,,,,,,,,,0.002780,0.168873,-0.051562,-1.451694,0.431030,-0.555082,2.907870,-0.376882,0.603364,-1.468151,0.108601,1.003346,0.045567,7.886950,0.094023,0.087903,0.214012
8.600000,-0.004302,0.151148,-0.079333,,,,,,,,,,,-0.002909,0.147007,-0.079992,-1.446249,0.436859,-0.549838,2.928186,-0.379484,0.602343,-1.460750,0.099847,0.999207,-0.013484,7.753248,-0.079142,0.046700,-0.355969
8.700000,0.014009,0.103521,-0.130091,,,,,,,,,,,0.015976,0.097216,-0.131871,-1.418709,0.442503,-0.543323,2.971395,-0.382636,0.602141,-1.452033,0.128180,0.998360,0.008340,7.587498,0.099602,0.050414,-0.118637
8.800000,-0.021808,-0.150001,-0.540451,,,,,,,,,,,-0.022942,-0.155765,-0.545311,-1.395678,0.448692,-0.534308,2.993313,-0.374918,0.610372,-1.420768,0.228886,1.012717,-0.007404,7.361145,0.789477,0.237806,-0.288255
8.900000,-0.101161,-0.002803,-0.406300,,,,,,,,,,,-0.098531,-0.005811,-0.400882,-1.309420,0.453803,-0.517454,3.069754,-0.362235,0.628530,-1.366816,0.158865,0.954251,0.016354,7.933608,-0.420637,-0.228861,0.020568
9.000000,-0.014940,0.134770,0.072509,,,,,,,,,,,-0.013054,0.131842,0.077094,-1.282036,0.457011,-0.510133,3.104073,-0.362363,0.632131,-1.351993,0.221008,0.931276,0.062169,8.035212,0.039585,-0.439971,0.530205
9.100000,-0.045032,0.165129,0.349066,,,,,,,,,,,-0.043524,0.160920,0.353984,-1.276532,0.457007,-0.512469,1.869623,-0.372754,0.624134,-1.372635,0.155429,0.913213,0.006754,8.044657,-0.392934,-0.671998,0.022361
9.200000,-0.086557,0.118354,0.466432,328.671326,1.010000,-1.000000,52.224638,298.081326,-1.000000,10.523386,16.000000,20.941524,0.000000,-0.084854,0.114783,0.465082,-1.239956,0.450278,-0.522677,-3.104190,-0.390417,0.609580,-1.421364,0.216232,1.090239,-0.013348,8.230347,0.681238,1.015402,-0.084973
9.300000,0.077768,0.318440,0.597500,,,,,,,,,,,0.078633,0.315043,0.598639,-1.229252,0.447306,-0.531924,-3.069063,-0.408430,0.591660,-1.469940,0.099832,0.979819,-0.014481,8.119109,-0.018333,-0.159039,-0.045896
9.400000,-0.069971,0.064384,0.350959,,,,,,,,,,,-0.066984,0.055496,0.343194,-1.052461,0.441558,-0.541430,-2.869662,-0.427693,0.573524,-1.521120,0.071709,0.966545,-0.053532,7.941826,0.223357,-0.324596,-0.391707
9.500000,0.046176,-0.139293,0.179973,,,,,,,,,,,0.047972,-0.143984,0.182262,-0.902857,0.435861,-0.547980,-2.725782,-0.430359,0.569669,-1.539135,0.050455,1.020476,-0.154231,8.182290,0.222762,0.203722,-1.378608
9.600000,0.080416,-0.248050,0.253727,,,,,,,,,,,0.083283,-0.254140,0.254713,-0.147490,0.426990,-0.559565,-1.989131,-0.428825,0.566260,-1.559719,0.001929,0.995227,-0.113486,8.334764,-0.039557,-0.042156,-1.051093
9.700000,0.090425,-0.033309,0.276622,,,,,,,,,,,0.090225,-0.031400,0.273013,1.926864,0.418964,-0.573530,0.068192,-0.427190,0.559484,-1.547649,0.065439,1.005605,-0.037254,8.283419,0.859785,0.057281,-0.395640
9.800000,0.081441,-0.231432,0.000212,,,,,,,,,,,0.084002,-0.239958,-0.003784,2.112361,0.414441,-0.581278,0.241315,-0.424593,0.556823,-1.533231,-0.000806,1.006126,-0.076357,8.279549,0.350799,0.069813,-0.834332
9.900000,0.144843,-0.347961,-0.074204,,,,,,,,,,,0.146330,-0.355341,-0.073366,2.426761,0.411714,-0.586311,0.532232,-0.413907,0.561572,-1.535318,-0.016600,0.980666,0.029584,8.195740,0.132115,-0.196353,0.125019
10.000000,-0.054974,-0.513322,-0.337778,,,,,,,,,,,-0.055591,-0.526355,-0.349561,1.617611,0.403700,-0.592891,0.937809,-0.397703,0.572065,-1.539315,0.058017,1.108316,0.041132,8.502374,0.754201,1.059413,0.151155
10.100000,-0.122737,-0.595704,-0.964461,,,,,,,,,,,-0.121412,-0.585842,-0.959875,-1.497916,0.392093,-0.583391,2.770792,-0.362956,0.611455,-1.511968,0.011740,1.014651,0.073389,10.385725,-0.418258,0.184303,0.575443
10.200000,-0.040190,0.111081,-0.291997,326.860962,0.990000,94.182926,52.224634,296.270962,342.070312,10.562050,16.000000,20.941525,0.190000,-0.037861,0.109682,-0.285086,-1.170397,0.396888,-0.565131,3.084014,-0.348696,0.633640,-1.452259,-0.096622,0.983461,0.090488,10.798883,-2.085935,-0.071398,0.812818
